"gameId","platformId","gameCreation","gameDuration","queueId","mapId","seasonId","gameVersion","gameMode","gameType","teamId","win","firstBlood","firstTower","firstInhibitor","firstBaron","firstDragon","firstRiftHerald","towerKills","inhibitorKills","baronKills","dragonKills","vilemawKills","riftHeraldKills","dominionVictoryScore","participantId","championId","spell1Id","spell2Id","item0","item1","item2","item3","item4","item5","item6","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist","combatPlayerScore","objectivePlayerScore","totalPlayerScore","totalScoreRank","playerScore0","playerScore1","playerScore2","playerScore3","playerScore4","playerScore5","playerScore6","playerScore7","playerScore8","playerScore9","perk0","perk0Var1","perk0Var2","perk0Var3","perk1","perk1Var1","perk1Var2","perk1Var3","perk2","perk2Var1","perk2Var2","perk2Var3","perk3","perk3Var1","perk3Var2","perk3Var3","perk4","perk4Var1","perk4Var2","perk4Var3","perk5","perk5Var1","perk5Var2","perk5Var3","perkPrimaryStyle","perkSubStyle","statPerk0","statPerk1","statPerk2","creepsPerMinDeltas_10-20","creepsPerMinDeltas_0-10","xpPerMinDeltas_10-20","xpPerMinDeltas_0-10","goldPerMinDeltas_10-20","goldPerMinDeltas_0-10","csDiffPerMinDeltas_10-20","csDiffPerMinDeltas_0-10","xpDiffPerMinDeltas_10-20","xpDiffPerMinDeltas_0-10","damageTakenPerMinDeltas_10-20","damageTakenPerMinDeltas_0-10","damageTakenDiffPerMinDeltas_10-20","damageTakenDiffPerMinDeltas_0-10","lane","role","creepsPerMinDeltas_30-end","creepsPerMinDeltas_20-30","xpPerMinDeltas_30-end","xpPerMinDeltas_20-30","goldPerMinDeltas_30-end","goldPerMinDeltas_20-30","csDiffPerMinDeltas_30-end","csDiffPerMinDeltas_20-30","xpDiffPerMinDeltas_30-end","xpDiffPerMinDeltas_20-30","damageTakenPerMinDeltas_30-end","damageTakenPerMinDeltas_20-30","damageTakenDiffPerMinDeltas_30-end","damageTakenDiffPerMinDeltas_20-30","highestAchievedSeasonTier"
760972452,"LA1",1571062751495,1538,420,11,13,"9.20.292.2452","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,true,false,1,0,0,1,0,0,0,7,39,4,12,3748,3053,0,1055,3078,3047,3340,7,5,2,3,1,1,615,0,0,0,0,0,151903,23037,125219,3646,0,14775,5178,8669,926,3525,1,10408,2679,1535,22,13,19458,5050,13415,991,12572,12708,0,213,4,1,0,82,15,1,0,9,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,918,407,915,9111,469,180,0,9104,12,50,0,8299,271,0,0,8304,9,0,0,8345,3,0,0,8000,8300,5005,5008,5002,9.3,6.9,610.2,483.5,466.2,366.79999999999995,4.5,0.7999999999999998,129.4,102.20000000000002,914.1,480.1,256.20000000000005,-57.599999999999994,"TOP","SOLO",,,,,,,,,,,,,,,
759129766,"LA1",1570695957265,1687,420,11,13,"9.20.292.2452","CLASSIC","MATCHED_GAME",200,true,false,true,true,true,true,true,11,1,1,3,0,1,0,9,92,4,12,3142,3812,3814,3071,3111,0,3340,18,4,5,8,3,4,561,3,2,0,0,0,160116,0,154905,5210,0,32595,0,29749,2846,6227,1,24089,5264,5264,30,34,22159,5325,15292,1541,16494,14635,1,201,8,4,4,218,17,3,0,12,8,false,false,false,false,false,false,0,0,0,0,0,24,0,0,0,0,0,0,0,0,8010,2378,1194,2181,9111,1806,460,0,9104,13,20,0,8014,903,0,0,8304,9,4,5,8347,0,0,0,8000,8300,5007,5008,5002,7.8,7.1,507.9,497.3,633.4,347.4,0.8999999999999995,0.7999999999999998,24,62.30000000000001,671.8,417,-102.99999999999997,5.69999999999996,"MIDDLE","SOLO",,,,,,,,,,,,,,,
759128804,"LA1",1570693564455,1671,420,11,13,"9.20.292.2452","CLASSIC","MATCHED_GAME",200,true,true,false,true,true,false,true,11,0,1,2,0,1,0,9,92,4,12,3814,3133,3142,3071,3047,1036,3340,9,1,8,7,2,2,1439,2,0,0,0,0,176399,0,175638,760,0,15059,0,14298,760,1161,1,14262,16304,11426,23,25,13293,3673,9077,542,14523,12775,4,238,0,0,0,151,16,3,0,12,2,false,false,false,false,false,false,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8010,760,422,769,9111,705,340,0,9104,15,0,0,8014,434,0,0,8210,22,0,0,8236,14,0,0,8000,8200,5007,5008,5003,9.3,7.1000000000000005,529.9000000000001,441.20000000000005,539.9000000000001,287.7,,,,,417.9,359.4,,,"TOP","DUO",,,,,,,,,,,,,,,
759117488,"LA1",1570690592533,1889,420,11,13,"9.20.292.2452","CLASSIC","MATCHED_GAME",200,true,true,false,true,true,false,false,7,0,2,3,0,0,0,7,498,4,7,3139,3031,3508,3006,3046,1036,3363,16,5,15,7,3,4,687,2,1,0,0,0,185772,650,179862,5260,2111,30417,73,29144,1200,2888,3,11178,36266,8927,47,32,21010,6417,12690,1902,16829,15175,3,181,28,17,0,94,16,5,0,15,4,true,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,50,0,9111,1477,620,0,9104,12,40,0,8014,752,0,0,8233,18,10,0,8236,28,0,0,8000,8200,5005,5008,5002,5.699999999999999,7.5,431.79999999999995,353.5,506.4,355.9,,,,,814.8,139.7,,,"TOP","DUO",,3.3,,599.5,,619.5,,,,,,929.7,,,
759103943,"LA1",1570686698210,1458,420,11,13,"9.20.292.2452","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,false,true,9,1,1,2,0,1,0,9,92,4,12,3071,1054,3111,3812,3035,0,3340,6,2,4,4,1,1,651,0,0,0,0,0,123994,0,120100,3894,0,14247,0,13463,784,4655,1,19382,8345,1844,24,21,15623,2946,10775,1901,11657,9675,1,208,4,0,0,115,15,3,0,11,2,false,false,false,false,true,false,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8010,784,329,774,9111,1081,200,0,9104,15,0,0,8014,280,0,0,8304,10,3,0,8347,0,0,0,8000,8300,5007,5008,5002,10.399999999999999,7.699999999999999,602.4,448.7,540.4,303.2,3.2999999999999994,0.39999999999999947,137.39999999999998,-45.50000000000003,482.29999999999995,345,-28,-39.29999999999998,"TOP","SOLO",,,,,,,,,,,,,,,
759097988,"LA1",1570683386617,1737,420,11,13,"9.20.292.2452","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,true,false,3,0,0,1,0,0,0,9,84,4,12,3146,1054,1026,3151,3020,1052,3340,5,4,3,2,1,1,635,0,0,0,0,0,140121,110195,26921,3005,0,24260,18050,6209,0,5946,1,15605,716,716,32,5,29238,6538,22095,605,10963,10060,0,204,0,0,0,76,16,7,0,16,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1776,0,0,8143,697,0,0,8138,16,0,0,8135,2254,4,0,8233,12,0,0,8236,24,0,0,8100,8200,5008,5008,5003,7.6,5.9,530.4000000000001,479.1,342.6,289,1.5999999999999996,-0.5,46.50000000000003,73.5,994.7,481.9,235.60000000000008,275.29999999999995,"TOP","SOLO",,,,,,,,,,,,,,,
758926081,"LA1",1570660288155,1506,420,11,13,"9.20.292.2452","CLASSIC","MATCHED_GAME",200,true,true,false,true,true,true,false,9,0,1,3,0,0,0,10,92,4,12,3142,1054,1055,3071,3111,3067,3340,3,4,3,2,1,1,661,0,0,0,0,0,124369,0,118788,5580,0,11700,0,11313,387,1068,1,16790,12397,3601,22,23,15784,1355,14365,64,10637,9225,2,185,8,5,0,131,15,3,0,11,2,false,false,false,false,false,false,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8010,387,179,451,9111,407,120,0,9104,16,50,0,8014,236,0,0,8473,506,0,0,8401,338,0,0,8000,8400,5007,5008,5002,9.399999999999999,7,556,510.1,432.4,370.4,0.7999999999999994,-0.10000000000000009,44,74.00000000000003,415.8,589.2,-308.7,-160.60000000000002,"TOP","SOLO",,,,,,,,,,,,,,,
758919556,"LA1",1570657103223,1870,420,11,13,"9.20.292.2452","CLASSIC","MATCHED_GAME",100,false,true,false,false,false,false,false,1,0,0,1,0,0,0,2,92,4,12,3033,3812,3047,3071,3026,0,3340,12,4,7,7,2,2,230,1,0,0,0,0,239283,0,219200,20083,0,26297,0,23152,3144,10489,1,36670,5693,2466,24,27,26173,4376,15779,6018,16750,14275,0,293,4,4,0,201,18,3,0,14,1,true,false,false,false,false,false,0,0,0,0,0,24,0,0,0,0,0,0,0,0,8010,1946,845,1718,9111,1839,380,0,9104,13,50,0,8014,741,0,0,8304,9,4,5,8347,0,0,0,8000,8300,5007,5008,5002,9.7,6.7,538.8,460.90000000000003,484.4,353.7,,,,,805.4,516.5,,,"TOP","SOLO",,11.7,,829.5,,604.3,,,,,,750.3,,,
757218829,"LA1",1570315220292,1828,420,11,13,"9.19.290.8808","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,false,1,0,0,0,0,0,0,9,92,4,12,3077,3111,1055,3812,3071,0,3340,4,6,2,3,2,1,626,1,0,0,0,0,147345,0,130798,16546,0,10142,0,9795,346,1412,1,24104,859,561,18,16,25113,10355,13424,1333,10238,10150,0,199,2,1,0,144,16,1,0,11,2,false,false,false,false,false,false,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8010,346,147,346,9111,441,120,0,9104,19,40,0,8014,265,0,0,8224,492,0,0,8210,0,0,0,8000,8200,5008,5008,5002,7.6,6,556.9,486.2,353.5,255.39999999999998,,,,,859.6,362.20000000000005,,,"TOP","SOLO",,6.3,,539.5999999999999,,359.1,,,,,,1289.5,,,"DIAMOND"
757193532,"LA1",1570312141296,2452,420,11,13,"9.19.290.8808","CLASSIC","MATCHED_GAME",200,false,false,false,false,true,false,false,6,0,2,2,0,0,0,10,114,4,12,3074,3812,3053,3026,3006,3078,3340,13,13,10,6,2,2,482,4,0,0,0,0,272144,2716,227475,41952,843,41531,1569,26703,13258,24474,18,46622,18300,9567,41,11,60074,10607,37525,11941,18965,19258,3,247,7,3,0,186,18,3,0,16,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1860,1059,2210,9111,1448,460,0,9104,18,50,0,8014,854,0,0,8143,823,0,0,8135,3510,5,0,8000,8100,5008,5008,5002,7.8,5,690.1,342.5,478.8,233.9,-0.6000000000000005,-0.4999999999999998,146.40000000000003,-150.29999999999998,883.5,610,-301,32.80000000000001,"TOP","SOLO",7.1000000000000005,4.8,773.3,457.4,620.8,502.40000000000003,-0.5999999999999996,-1.1000000000000005,-37.299999999999955,-179.99999999999997,2641.6,1872.3,829.9999999999999,-122,"DIAMOND"
757138495,"LA1",1570305182939,1468,420,11,13,"9.19.290.8808","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,2,92,4,12,3071,1054,3133,3111,1055,1053,3340,2,6,2,0,1,0,419,0,0,0,0,0,78214,79,76106,2028,0,8889,0,8844,45,993,1,16519,5432,0,23,28,18500,7301,10519,679,7604,7050,0,135,0,0,0,110,13,3,0,12,3,false,false,false,false,false,false,0,0,0,0,0,29,0,0,0,0,0,0,0,0,8359,565,16,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8210,8,0,0,8236,14,0,0,8300,8200,5007,5008,5002,5,6.1,484.2,378.2,334.2,245.8,-1.2999999999999998,-0.19999999999999973,-139.5,-61.5,852.4000000000001,445.1,26.900000000000034,0.9000000000000057,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
757052627,"LA1",1570276909742,1688,420,11,13,"9.19.290.8808","CLASSIC","MATCHED_GAME",100,false,false,true,false,true,false,false,2,0,1,0,0,0,0,2,92,4,12,3142,3047,3071,1055,3133,1053,3340,6,6,5,3,2,2,639,1,0,0,0,0,120729,146,114017,6564,0,14662,129,14148,384,2308,1,21772,4200,1436,22,29,24279,4749,18454,1075,10871,10375,0,189,0,0,0,133,16,3,0,11,1,false,false,false,false,false,false,0,0,0,0,0,25,0,0,0,0,0,0,0,0,8010,384,183,435,9111,1076,220,0,9104,16,10,0,8014,271,0,0,8401,362,0,0,8473,913,0,0,8000,8400,5008,5008,5002,8.399999999999999,6.2,525.1,422.4,421.3,262.4,,,,,710.6,539,,,"JUNGLE","NONE",,,,,,,,,,,,,,,"DIAMOND"
752896182,"LA1",1569370359364,1830,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",200,true,false,false,true,true,false,true,11,1,1,3,0,1,0,9,92,4,12,3142,3133,1055,3071,3033,3111,3340,8,4,6,5,2,2,437,1,0,0,0,0,190192,0,185895,4297,0,21259,0,20390,868,2823,1,17954,16074,10159,32,31,19032,5980,11630,1421,14460,12075,1,233,4,0,4,160,17,5,0,15,1,false,false,false,false,true,false,0,0,0,0,0,25,0,0,0,0,0,0,0,0,8010,868,356,889,9111,964,280,0,9104,18,10,0,8017,0,0,0,8304,10,3,0,8347,0,0,0,8000,8300,5008,5008,5003,7.3999999999999995,5.9,520.9,451.7,354.5,284.4,,,,,565.9,408.70000000000005,,,"MIDDLE","DUO",,9.6,,761.3,,678.7,,,,,,808.9000000000001,,,"DIAMOND"
752883750,"LA1",1569368826462,1032,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",200,true,true,true,false,false,true,true,3,0,0,1,0,1,0,7,114,4,12,3074,1055,0,1055,1001,3044,3340,4,1,1,3,1,1,159,0,0,0,0,0,78831,1489,67609,9732,407,10480,289,7848,2342,6065,10,4992,3920,3920,14,4,8023,431,7509,81,7636,6225,1,139,0,0,0,45,12,1,0,6,0,true,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,453,177,509,9111,203,100,0,9104,15,30,0,8017,312,0,0,8210,0,0,0,8236,4,0,0,8000,8200,5005,5008,5002,,7.199999999999999,,466.5,,323.6,,0.8000000000000003,,52.94000000000001,,408.3,,-88.10000000000002,"NONE","DUO_SUPPORT",,,,,,,,,,,,,,,"DIAMOND"
752875924,"LA1",1569365811327,1771,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",100,true,true,false,false,false,true,false,4,0,0,2,0,0,0,5,92,4,12,3142,1053,1055,3111,3071,3133,3340,4,6,4,2,2,1,337,1,0,0,0,0,142754,0,138866,3888,0,14178,0,13073,1104,4167,1,18284,8344,2825,28,26,23243,6547,15673,1022,11980,10100,0,215,16,9,4,147,16,4,0,14,4,false,false,false,false,,,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8010,864,371,864,9111,677,160,0,9105,15,40,0,8017,29,0,0,8304,9,4,5,8347,0,0,0,8000,8300,5007,5008,5002,8.399999999999999,6.5,493.1,435.4,344.4,264.4,,,,,780.6,502.3,,,"JUNGLE","NONE",,,,,,,,,,,,,,,"DIAMOND"
752850670,"LA1",1569362267476,2165,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",100,false,false,true,false,true,false,false,6,0,1,1,0,0,0,1,92,4,12,3142,3156,3812,3111,3071,3134,3340,9,7,10,4,1,2,854,0,0,0,0,0,225313,10,217911,7391,0,30180,10,28587,1582,7317,1,44008,8985,2676,30,42,33231,9227,17809,6193,16936,16675,2,252,4,0,4,193,18,3,0,15,2,false,false,true,false,false,false,0,0,0,0,0,28,0,0,0,0,0,0,0,0,8010,1582,811,1642,9111,1434,380,0,9104,14,10,0,8014,578,0,0,8224,881,0,0,8210,24,0,0,8000,8200,5008,5008,5002,7.1,8.3,526.2,502.7,509.1,330.2,0,2.8,65.5,73.9,889.9000000000001,354.8,20.300000000000068,-92.2,"TOP","SOLO",6.2,5.9,553.2,620.9000000000001,402.2,547.9000000000001,0,-0.10000000000000009,11.600000000000023,136.20000000000005,1417,1111.3,100,-50.19999999999999,"DIAMOND"
752823559,"LA1",1569358144474,2078,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,true,false,9,0,2,5,0,0,0,7,25,4,14,3098,3174,3107,3047,3504,2065,3364,3,3,20,3,2,1,1503,1,0,0,0,0,42112,34903,4165,3042,0,15636,12956,843,1836,7691,4,11650,4437,2400,83,66,16399,6093,9769,537,11896,11810,0,30,8,8,0,128,15,7,0,31,14,false,false,false,true,false,false,0,0,0,0,0,0,25,0,0,0,0,0,0,0,8214,1483,289,0,8275,9,0,0,8210,56,0,0,8232,6,10,0,8463,687,0,0,8453,814,1009,0,8200,8400,5007,5008,5003,1,0.1,411.7,320.4,328,246.1,0.9499999999999997,1.6000000000000003,120.79999999999998,70.15000000000002,394.3,157.5,50.95000000000002,-117.00000000000001,"BOTTOM","DUO_SUPPORT",,1.2,,371.79999999999995,,361.9,,-0.09999999999999987,,-44.60000000000002,,543.9,,-3.6999999999999886,"DIAMOND"
752819066,"LA1",1569356373463,1193,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",100,true,false,true,true,false,false,true,7,0,0,1,0,1,0,2,8,4,14,3152,3301,3907,3020,3108,0,3340,8,0,4,8,2,1,0,1,0,0,0,0,112552,94463,14340,3748,0,15096,12991,1698,406,16805,1,5054,8001,6841,17,3,13215,6542,6550,123,10654,7800,1,178,0,0,0,71,14,2,0,8,1,false,false,true,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,14,0,0,8275,6,0,0,8210,6,0,0,8236,8,0,0,8304,9,4,5,8347,0,0,0,8200,8300,5007,5008,5003,,7.699999999999999,,496.1,,346,,0.54,,36.97999999999996,,486.6,,-39.03999999999999,"NONE","DUO",,,,,,,,,,,,,,,"DIAMOND"
751657583,"LA1",1569105480429,1499,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",100,true,false,false,false,false,false,false,1,1,0,0,0,0,0,5,92,4,12,3074,1054,3142,3111,3071,1036,3340,7,1,4,5,1,2,384,0,0,0,0,0,152787,110,150440,2236,0,16323,0,15956,367,1738,1,19691,9887,4886,17,23,17443,1893,15150,399,13034,11650,2,218,6,0,4,171,16,2,0,10,0,true,false,false,true,false,false,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8010,301,118,346,9111,960,220,0,9105,13,40,0,8014,325,0,0,8224,125,0,0,8210,0,0,0,8000,8200,5008,5008,5002,10.600000000000001,7.5,674.4,483,555.3,376.4,4.800000000000001,0.3999999999999999,222.09999999999997,28.69999999999999,859.5,397.29999999999995,-314.7,-4.600000000000037,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
751619971,"LA1",1569102473202,1833,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,true,4,0,0,1,0,1,0,10,92,4,12,3142,1055,3140,3071,3111,1055,3340,3,6,4,2,2,1,416,1,0,0,0,0,151234,0,149962,1271,0,15375,0,14333,1041,1895,1,20133,2893,717,19,26,22801,10092,11236,1472,10644,9550,0,211,12,9,0,157,17,2,0,11,2,false,false,false,false,false,false,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8010,1041,551,1146,9111,558,140,0,9104,19,0,0,8014,300,0,0,8224,815,0,0,8210,10,0,0,8000,8200,5007,5008,5002,8.6,6.2,690,428.70000000000005,431.6,218.1,0.8999999999999995,-1.6999999999999993,227.20000000000002,-34.099999999999966,789.2,441,371.4,115.39999999999999,"TOP","SOLO",,6.3,,514.8,,357.9,,3.4,,4.7999999999999545,,899.6,,6.899999999999977,"DIAMOND"
751633928,"LA1",1569100023307,1752,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",100,true,false,false,true,true,true,false,8,0,1,4,0,0,0,1,8,4,12,3152,1056,3157,3089,1052,3020,3363,11,4,6,8,1,2,592,0,0,0,0,0,142438,125683,16682,72,0,32979,30865,2113,0,28298,1,13189,6037,2696,27,6,24782,4054,19622,1105,13133,11285,0,178,8,4,0,86,17,4,0,14,0,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,19,0,0,8275,12,0,0,8210,0,0,0,8236,24,0,0,8304,11,1,5,8347,0,0,0,8200,8300,5007,5008,5002,7.5,6.699999999999999,517,441.9,400.5,258.3,1.6,0.5999999999999996,-16.49999999999997,43.69999999999996,924.4,445.7,197.59999999999997,134.79999999999998,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
751607906,"LA1",1569097345861,2206,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",100,true,true,false,true,true,true,true,8,0,1,4,0,1,0,1,43,4,12,3285,3102,3165,3020,1082,3057,3340,6,4,12,3,2,1,565,1,0,0,0,0,179926,145700,26121,8105,0,24481,22708,1773,0,2054,1,11490,5353,3850,31,30,15205,8259,6546,399,13065,12450,1,220,1,0,0,404,17,6,0,17,3,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2642,0,0,8275,28,0,0,8234,14302,0,0,8236,48,0,0,8304,11,1,5,8347,0,0,0,8200,8300,5007,5008,5003,6.6,7.2,514.7,453.1,310.1,266.5,0.7999999999999994,-0.09999999999999964,28.49999999999997,-24.69999999999996,524.6,191.8,-254.4,-78.69999999999999,"TOP","SOLO",6.2,4.6,658.4,446.8,397.8,413.7,4.800000000000001,2.3,231.39999999999998,137.4,238.6,592.8,-659,-600.2,"DIAMOND"
751602025,"LA1",1569094652214,1781,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",100,false,true,false,false,false,false,true,3,0,1,1,0,1,0,2,8,4,12,3152,3089,3157,3165,3020,0,3340,6,5,7,4,1,2,502,0,0,0,0,0,180965,167686,13278,0,0,31273,29602,1670,0,24399,1,12417,966,966,21,4,25830,14180,8629,3019,14405,13850,1,246,0,0,0,110,17,2,0,12,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,17,0,0,8275,11,0,0,8210,0,0,0,8236,24,0,0,8304,10,3,0,8347,0,0,0,8200,8300,5007,5008,5003,6.4,7.9,503.6,477.7,484.2,277.3,,,,,699.1,526.4,,,"MIDDLE","DUO",,,,,,,,,,,,,,,"DIAMOND"
751275173,"LA1",1569031932529,2160,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",100,false,true,false,false,false,false,false,5,0,0,2,0,0,0,5,92,4,12,3074,3812,3026,3071,3047,0,3340,10,10,11,5,1,2,726,0,0,0,0,0,164469,0,160192,4276,0,32324,0,30070,2254,12433,1,62006,7698,4126,30,48,48257,12172,26776,9308,15218,15150,1,188,12,4,1,189,17,6,0,16,4,false,false,false,false,false,true,0,0,0,0,0,37,0,0,0,0,0,0,0,0,8010,2134,1321,2551,9111,2311,420,0,9104,12,40,0,8014,592,0,0,8304,9,0,0,8347,0,0,0,8000,8300,5007,5008,5001,8.6,5.3,630.7,424.6,510.4,346.5,1.8999999999999995,-1.4000000000000001,180.6,44.79999999999998,1014.8,628.7,75.59999999999997,-0.29999999999998295,"TOP","SOLO",2,3.4,608.4,385.9,414,374.2,-1.2000000000000002,-1,164.59999999999997,-291.5,1477.8,1807.5,840,226.5,"DIAMOND"
751004961,"LA1",1568953625504,1568,420,11,13,"9.18.289.6958","CLASSIC","MATCHED_GAME",200,true,false,true,true,true,true,true,8,1,1,4,0,1,0,10,92,4,12,3142,3071,3035,3158,3072,0,3340,12,5,5,9,3,2,355,3,1,0,0,0,173340,162,158503,14674,0,19429,19,18586,823,2796,1,21265,6849,6353,31,38,18523,8311,9493,718,14894,11900,3,198,14,0,5,187,16,4,0,13,2,false,false,false,false,true,false,0,0,0,0,0,24,0,0,0,0,0,0,0,0,8010,805,377,787,9111,1119,340,0,9104,15,10,0,8014,464,0,0,8304,10,3,0,8347,0,0,0,8000,8300,5007,5008,5001,7.800000000000001,5,627.1,390.2,700.4,214.60000000000002,1.2000000000000002,-1.2999999999999998,239.20000000000002,-73.19999999999999,762.9,516.1,-62.39999999999998,72.29999999999998,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
750193156,"LA1",1568777812747,2429,420,11,13,"9.18.288.7871","CLASSIC","MATCHED_GAME",200,true,true,true,false,false,true,true,8,0,1,6,0,1,0,10,92,4,12,3074,3053,3139,3812,3071,3075,3340,16,8,11,4,2,3,394,3,0,0,0,0,368169,2169,341309,24689,25,55930,376,46528,9025,13107,1,64182,10097,6872,45,63,41959,11636,20749,9573,23438,22675,1,366,21,9,0,393,18,3,0,19,5,true,false,false,true,false,false,0,0,0,0,0,48,0,0,0,0,0,0,0,0,8010,5408,3586,4927,9111,1159,540,0,9104,14,0,0,8014,1377,0,0,8304,10,3,0,8347,0,0,0,8000,8300,5007,5008,5001,9.600000000000001,7.8,665.9,470.4,537.6,344.1,3.2000000000000006,3.6999999999999997,99.19999999999999,28.69999999999999,991.8000000000001,496.20000000000005,113.70000000000005,-75.99999999999997,"TOP","SOLO",9.899999999999999,9.1,847.5,768.9,672.9,708.8,7.199999999999999,4.5,456.7,292.8,1118.5,1502.1,-193.39999999999998,113.80000000000007,"DIAMOND"
749066076,"LA1",1568540619710,1532,420,11,13,"9.18.288.7871","CLASSIC","MATCHED_GAME",200,true,false,true,true,true,true,false,9,0,1,2,0,0,0,7,92,4,12,3071,1054,1055,3812,0,3047,3340,4,5,1,3,1,1,419,0,0,0,0,0,110615,0,109348,1267,0,12682,0,12214,467,1438,1,14172,2738,1053,16,32,16966,2744,13773,449,9550,8575,0,176,4,0,0,135,15,1,0,10,3,false,false,false,false,false,false,0,0,0,0,0,23,0,0,0,0,0,0,0,0,8010,467,181,467,9111,300,100,0,9103,0,0,0,8014,236,0,0,8304,11,1,5,8347,0,0,0,8000,8300,5008,5008,5002,7.2,5.5,380.29999999999995,382.4,305.70000000000005,241.1,0.40000000000000036,0.30000000000000004,-183.6,2.099999999999966,836,571.7,-318.5999999999999,-162.60000000000002,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
749064004,"LA1",1568535522800,2451,420,11,13,"9.18.288.7871","CLASSIC","MATCHED_GAME",200,false,true,true,false,false,false,true,3,0,0,0,0,1,0,8,92,4,12,3111,3812,3156,3508,3071,3053,3340,10,8,5,3,1,4,570,0,0,0,0,0,323389,0,317285,6103,913,29290,0,27280,2009,10407,1,53145,20715,4235,45,37,34651,10429,18366,5854,19358,19875,2,335,27,6,9,232,18,4,0,20,5,false,false,true,false,false,false,0,0,0,0,0,32,0,0,0,0,0,0,0,0,8010,1907,1107,1559,9111,594,300,0,9104,14,50,0,8014,667,0,0,8304,10,3,0,8347,0,0,0,8000,8300,5008,5008,5003,8.399999999999999,7.3,731.9000000000001,408.1,613,271.6,3.2999999999999994,2.1999999999999997,279.20000000000005,-8.599999999999994,670.1,354.4,-164.3,85.9,"TOP","SOLO",6.9,10.9,622.0999999999999,659.3,458.3,500.5,2.5,6.300000000000001,-96.80000000000007,188.99999999999994,1272.1,718.6,410.9,136,"DIAMOND"
